user_id,signup_date,acquisition_channel,acquisition_cost,country,device_type,signup_quality_score
U03586,2026-07-06,Organic Search,0.0,India,Desktop,0.591
U03587,2026-04-24,Referral,4.2,Canada,Desktop,0.376
U03588,2026-07-08,Paid Social,30.78,UAE,Mobile,0.547
U03589,2026-07-14,Paid Search,31.57,USA,Mobile,0.438
U03590,2026-04-13,Organic Search,0.0,India,Desktop,0.117
U03591,2025-08-15,Organic Search,0.0,India,Desktop,0.303
U03592,2025-11-10,Paid Search,18.16,USA,Mobile,0.894
U03593,2026-07-13,Referral,5.99,USA,Desktop,0.222
U03594,2025-06-23,Paid Social,27.99,USA,Mobile,0.1
U03595,2026-06-26,Paid Search,27.65,UK,Tablet,0.203
U03596,2026-02-19,Email,6.02,Australia,Mobile,0.292
U03597,2025-11-19,Affiliate,24.35,UK,Desktop,0.682
U03598,2025-02-13,Paid Social,26.66,Brazil,Mobile,0.68
U03599,2026-06-12,Content/SEO,0.0,USA,Desktop,0.435
U03600,2026-08-02,Email,2.28,USA,Mobile,0.501
U03601,2025-09-10,Email,0.0,USA,Desktop,0.183
U03602,2025-04-17,Email,3.07,USA,Mobile,0.457
U03603,2026-02-07,Organic Search,0.0,USA,Desktop,0.123
U03604,2025-04-02,Affiliate,33.64,USA,Desktop,0.504
U03605,2025-12-02,Organic Search,0.0,Australia,Mobile,0.416
U03606,2026-01-29,Paid Search,31.41,Germany,Mobile,0.295
U03607,2026-07-07,Referral,3.45,UAE,Desktop,0.274
U03608,2026-05-31,Affiliate,18.02,India,Mobile,0.642
U03609,2025-05-04,Referral,10.63,USA,Mobile,0.166
U03610,2025-07-07,Paid Social,15.21,Canada,Desktop,0.695
U03611,2025-10-08,Paid Social,24.15,USA,Desktop,0.103
U03612,2025-06-10,Paid Social,21.21,USA,Mobile,0.403
U03613,2026-06-22,Email,5.57,USA,Desktop,0.802
U03614,2026-03-23,Paid Search,34.78,India,Desktop,0.303
U03615,2025-11-08,Referral,4.2,UK,Desktop,0.716
U03616,2025-09-10,Organic Search,0.0,USA,Mobile,0.257
U03617,2025-09-26,Organic Search,0.0,UK,Tablet,0.482
U03618,2025-07-18,Content/SEO,0.0,Canada,Desktop,0.451
U03619,2025-06-26,Paid Search,29.87,USA,Mobile,0.07
U03620,2026-04-25,Paid Search,18.7,Australia,Mobile,0.236
U03621,2025-05-05,Email,1.27,USA,Mobile,0.529
U03622,2026-02-10,Organic Search,0.0,USA,Mobile,0.674
U03623,2025-06-01,Organic Search,0.0,USA,Desktop,0.381
U03624,2025-07-20,Paid Search,26.86,USA,Mobile,0.479
U03625,2026-03-21,Organic Search,0.0,USA,Mobile,0.059
U03626,2026-04-26,Paid Search,26.32,India,Desktop,0.101
U03627,2025-08-30,Paid Search,22.78,Germany,Desktop,0.45
U03628,2025-12-01,Referral,6.05,Australia,Desktop,0.117
U03629,2026-07-22,Email,4.51,India,Desktop,0.399
U03630,2025-12-30,Organic Search,0.0,Germany,Desktop,0.517
U03631,2025-03-11,Content/SEO,0.0,Canada,Desktop,0.247
U03632,2026-06-02,Referral,4.9,India,Mobile,0.215
U03633,2025-06-21,Content/SEO,0.0,USA,Mobile,0.553
U03634,2025-08-05,Paid Search,12.17,India,Desktop,0.701
U03635,2025-03-05,Organic Search,0.0,Germany,Desktop,0.341
U03636,2025-07-24,Organic Search,0.0,UK,Desktop,0.509
U03637,2026-02-20,Paid Search,36.31,UK,Desktop,0.629
U03638,2025-12-03,Content/SEO,0.0,UK,Mobile,0.22
U03639,2026-06-02,Organic Search,0.0,India,Desktop,0.666
U03640,2026-02-08,Referral,2.39,USA,Mobile,0.415
U03641,2025-05-20,Paid Search,17.16,India,Desktop,0.496
U03642,2026-05-14,Organic Search,0.0,Australia,Desktop,0.539
U03643,2025-07-27,Referral,4.17,India,Desktop,0.581
U03644,2025-10-20,Email,2.52,USA,Desktop,0.554
U03645,2025-09-29,Paid Search,39.64,Germany,Desktop,0.508
U03646,2025-09-01,Affiliate,17.83,Brazil,Mobile,0.311
U03647,2025-02-05,Email,1.61,India,Desktop,0.402
U03648,2026-04-25,Content/SEO,0.0,UAE,Desktop,0.334
U03649,2025-01-25,Organic Search,0.0,India,Mobile,0.412
U03650,2025-08-24,Email,4.05,UAE,Tablet,0.413
U03651,2025-12-10,Organic Search,0.0,UAE,Mobile,0.251
U03652,2026-01-25,Organic Search,0.0,India,Tablet,0.471
U03653,2025-01-12,Affiliate,32.18,India,Mobile,0.227
U03654,2025-08-13,Content/SEO,0.0,India,Desktop,0.051
U03655,2025-01-23,Organic Search,0.0,USA,Mobile,0.392
U03656,2026-01-01,Paid Search,35.15,USA,Desktop,0.717
U03657,2026-03-13,Organic Search,0.0,USA,Desktop,0.688
U03658,2025-04-19,Referral,1.28,Australia,Desktop,0.524
U03659,2026-03-18,Paid Social,13.96,India,Desktop,0.494
U03660,2025-10-31,Referral,7.44,Germany,Mobile,0.316
U03661,2025-05-30,Referral,0.18,Australia,Mobile,0.32
U03662,2025-09-04,Content/SEO,0.0,USA,Desktop,0.306
U03663,2025-05-17,Content/SEO,0.0,USA,Mobile,0.268
U03664,2025-12-02,Email,5.2,Australia,Mobile,0.593
U03665,2026-06-26,Paid Social,38.9,India,Desktop,0.378
U03666,2026-06-22,Paid Social,12.43,Canada,Desktop,0.15
U03667,2025-11-12,Paid Search,41.58,UK,Mobile,0.401
U03668,2026-06-13,Paid Search,24.14,India,Mobile,0.215
U03669,2025-04-11,Referral,0.0,Canada,Mobile,0.242
U03670,2025-10-01,Referral,0.8,USA,Desktop,0.412
U03671,2026-03-01,Organic Search,0.0,India,Desktop,0.471
U03672,2025-11-04,Referral,8.35,India,Desktop,0.253
U03673,2026-01-04,Paid Search,44.2,Australia,Desktop,0.098
U03674,2026-07-31,Affiliate,28.63,India,Desktop,0.392
U03675,2025-03-14,Referral,2.23,Australia,Desktop,0.278
U03676,2026-03-01,Organic Search,0.0,Germany,Desktop,0.192
U03677,2025-11-27,Email,5.83,Australia,Desktop,0.576
U03678,2025-05-29,Paid Search,40.27,UK,Desktop,0.611
U03679,2025-02-13,Paid Social,24.51,India,Tablet,0.55
U03680,2026-04-23,Paid Social,24.64,Canada,Desktop,0.23
U03681,2025-08-22,Paid Search,11.54,UK,Desktop,0.525
U03682,2026-07-21,Content/SEO,0.0,India,Desktop,0.061
U03683,2025-06-19,Paid Social,18.87,India,Desktop,0.286
U03684,2026-04-12,Paid Search,49.51,Canada,Tablet,0.459
U03685,2025-10-27,Paid Social,38.98,India,Mobile,0.346
U03686,2025-08-01,Organic Search,0.0,India,Mobile,0.751
U03687,2025-11-12,Referral,5.16,USA,Mobile,0.508
U03688,2026-05-11,Content/SEO,0.0,India,Desktop,0.777
U03689,2025-04-21,Paid Search,51.84,USA,Desktop,0.546
U03690,2026-04-07,Paid Search,69.91,Brazil,Mobile,0.416
U03691,2026-06-13,Paid Search,30.27,India,Desktop,0.304
U03692,2026-06-20,Content/SEO,0.0,UK,Desktop,0.507
U03693,2025-01-23,Paid Search,58.83,USA,Desktop,0.441
U03694,2025-11-18,Referral,3.34,UK,Desktop,0.136
U03695,2025-06-30,Organic Search,0.0,Canada,Desktop,0.522
U03696,2026-03-15,Organic Search,0.0,USA,Mobile,0.315
U03697,2026-01-31,Referral,5.69,India,Desktop,0.648
U03698,2026-04-17,Affiliate,16.23,Germany,Desktop,0.494
U03699,2025-03-27,Email,5.01,Australia,Mobile,0.273
U03700,2025-06-14,Paid Social,23.48,India,Desktop,0.745
U03701,2025-04-07,Paid Search,17.63,USA,Tablet,0.216
U03702,2026-01-23,Referral,0.0,Brazil,Desktop,0.162
U03703,2025-05-13,Affiliate,20.38,USA,Mobile,0.577
U03704,2025-10-08,Content/SEO,0.0,India,Desktop,0.549
U03705,2025-05-14,Affiliate,32.13,USA,Mobile,0.343
U03706,2026-04-23,Email,0.06,Australia,Desktop,0.152
U03707,2026-01-24,Organic Search,0.0,USA,Desktop,0.458
U03708,2025-06-21,Paid Search,73.5,India,Mobile,0.325
U03709,2025-03-03,Paid Search,13.96,Canada,Desktop,0.45
U03710,2025-06-18,Paid Social,17.38,Canada,Desktop,0.274
U03711,2026-05-05,Content/SEO,0.0,Canada,Desktop,0.235
U03712,2025-08-07,Referral,2.58,UK,Mobile,0.476
U03713,2026-04-04,Referral,3.61,USA,Desktop,0.193
U03714,2026-05-30,Organic Search,0.0,India,Desktop,0.347
U03715,2026-04-11,Paid Search,57.25,UK,Tablet,0.27
U03716,2026-05-16,Paid Search,23.73,USA,Desktop,0.561
U03717,2026-07-12,Paid Search,20.54,USA,Desktop,0.124
U03718,2025-11-07,Content/SEO,0.0,Australia,Desktop,0.162
U03719,2026-04-26,Referral,11.97,India,Desktop,0.402
U03720,2025-03-01,Affiliate,22.08,USA,Desktop,0.158
U03721,2026-03-30,Paid Search,41.8,India,Desktop,0.557
U03722,2025-04-22,Content/SEO,0.0,USA,Mobile,0.452
U03723,2026-07-11,Referral,0.68,USA,Desktop,0.273
U03724,2026-01-27,Email,6.13,UAE,Mobile,0.785
U03725,2026-07-12,Referral,3.99,India,Desktop,0.187
U03726,2025-08-20,Affiliate,25.16,India,Desktop,0.513
U03727,2025-01-22,Paid Search,46.05,Germany,Desktop,0.436
U03728,2025-09-16,Referral,11.0,USA,Desktop,0.193
U03729,2025-07-16,Paid Social,45.11,UAE,Desktop,0.699
U03730,2026-04-05,Affiliate,24.65,UK,Desktop,0.097
U03731,2025-03-31,Paid Search,34.36,Brazil,Desktop,0.147
U03732,2025-07-23,Referral,0.34,Australia,Desktop,0.297
U03733,2026-05-31,Organic Search,0.0,UAE,Desktop,0.357
U03734,2025-08-31,Organic Search,0.0,USA,Mobile,0.158
U03735,2025-08-30,Content/SEO,0.0,India,Desktop,0.709
U03736,2026-05-02,Content/SEO,0.0,India,Desktop,0.662
U03737,2026-03-01,Paid Search,29.68,India,Desktop,0.21
U03738,2026-07-09,Email,0.0,UAE,Mobile,0.628
U03739,2025-11-17,Paid Search,39.75,UK,Desktop,0.535
U03740,2026-03-25,Email,4.43,India,Desktop,0.101
U03741,2026-06-28,Email,3.2,India,Mobile,0.152
U03742,2025-10-27,Organic Search,0.0,USA,Desktop,0.301
U03743,2025-09-14,Paid Search,60.41,India,Desktop,0.441
U03744,2026-02-11,Email,3.26,India,Mobile,0.747
U03745,2025-08-16,Affiliate,27.97,India,Mobile,0.252
U03746,2026-01-13,Referral,1.25,USA,Desktop,0.313
U03747,2025-04-14,Affiliate,32.57,UK,Mobile,0.295
U03748,2025-05-06,Affiliate,24.08,India,Desktop,0.62
U03749,2025-09-25,Referral,4.57,India,Desktop,0.367
U03750,2026-04-06,Paid Search,37.43,Canada,Mobile,0.583
U03751,2026-06-14,Referral,4.78,UK,Mobile,0.493
U03752,2025-06-09,Email,3.63,USA,Desktop,0.087
U03753,2026-06-18,Email,5.93,USA,Mobile,0.285
U03754,2026-04-24,Affiliate,0.97,India,Desktop,0.173
U03755,2025-09-16,Email,2.98,USA,Desktop,0.31
U03756,2026-05-19,Paid Search,56.11,UK,Tablet,0.184
U03757,2026-07-27,Content/SEO,0.0,UAE,Desktop,0.273
U03758,2025-08-16,Organic Search,0.0,UK,Desktop,0.162
U03759,2025-12-14,Affiliate,19.94,USA,Desktop,0.529
U03760,2026-02-16,Affiliate,17.41,USA,Desktop,0.453
U03761,2026-02-19,Referral,6.31,Australia,Tablet,0.814
U03762,2025-12-09,Email,6.58,USA,Desktop,0.236
U03763,2026-06-01,Paid Search,39.19,Germany,Desktop,0.825
U03764,2026-01-09,Content/SEO,0.0,Germany,Desktop,0.737
U03765,2026-03-02,Organic Search,0.0,India,Mobile,0.837
U03766,2025-10-22,Paid Search,29.91,India,Mobile,0.734
U03767,2026-06-25,Content/SEO,0.0,India,Mobile,0.648
U03768,2026-01-10,Paid Social,29.4,Germany,Desktop,0.336
U03769,2026-05-18,Organic Search,0.0,USA,Desktop,0.532
U03770,2025-12-26,Email,6.28,Canada,Desktop,0.662
U03771,2026-05-16,Organic Search,0.0,India,Desktop,0.075
U03772,2025-09-08,Email,3.55,Canada,Desktop,0.413
U03773,2025-03-05,Organic Search,0.0,Germany,Desktop,0.465
U03774,2025-08-18,Email,3.64,India,Desktop,0.438
U03775,2026-06-22,Paid Search,63.1,USA,Desktop,0.424
U03776,2026-02-01,Content/SEO,0.0,Germany,Desktop,0.371
U03777,2026-06-30,Referral,8.87,Canada,Desktop,0.657
U03778,2026-07-17,Paid Search,24.46,USA,Desktop,0.255
U03779,2026-02-17,Paid Search,42.26,USA,Tablet,0.525
U03780,2025-10-23,Organic Search,0.0,UK,Desktop,0.183
U03781,2026-03-24,Paid Social,16.88,USA,Mobile,0.131
U03782,2025-10-17,Referral,6.68,USA,Desktop,0.42
U03783,2025-06-29,Paid Search,30.48,UK,Desktop,0.427
U03784,2026-02-16,Organic Search,0.0,India,Desktop,0.779
U03785,2025-08-05,Paid Search,26.97,Canada,Mobile,0.304
U03786,2025-07-06,Affiliate,29.72,India,Desktop,0.384
U03787,2025-07-06,Organic Search,0.0,India,Desktop,0.542
U03788,2026-04-19,Email,3.23,India,Desktop,0.701
U03789,2026-03-08,Email,2.68,India,Desktop,0.356
U03790,2025-01-23,Paid Social,22.03,USA,Mobile,0.204
U03791,2025-10-06,Organic Search,0.0,UAE,Desktop,0.245
U03792,2026-06-16,Paid Search,44.16,USA,Desktop,0.453
U03793,2026-04-05,Content/SEO,0.0,Canada,Mobile,0.088
U03794,2026-05-14,Paid Search,36.08,India,Mobile,0.664
U03795,2026-01-26,Email,1.95,Australia,Mobile,0.583
U03796,2025-05-06,Content/SEO,0.0,UK,Desktop,0.628
U03797,2025-07-30,Organic Search,0.0,Germany,Desktop,0.304
U03798,2025-05-17,Organic Search,0.0,India,Desktop,0.527
U03799,2025-09-14,Paid Social,31.93,UK,Mobile,0.268
U03800,2026-05-26,Email,1.49,UAE,Desktop,0.506
U03801,2026-08-05,Referral,8.94,USA,Desktop,0.27
U03802,2025-02-04,Content/SEO,0.0,Germany,Mobile,0.589
U03803,2026-06-02,Paid Search,25.86,Germany,Desktop,0.877
U03804,2026-03-01,Organic Search,0.0,UK,Desktop,0.58
U03805,2026-04-27,Organic Search,0.0,USA,Mobile,0.198
U03806,2026-02-22,Organic Search,0.0,Brazil,Desktop,0.455
U03807,2025-07-21,Organic Search,0.0,USA,Desktop,0.527
U03808,2026-07-04,Referral,6.33,India,Desktop,0.188
U03809,2026-05-31,Content/SEO,0.0,India,Mobile,0.382
U03810,2026-01-15,Organic Search,0.0,USA,Desktop,0.588
U03811,2026-02-25,Organic Search,0.0,UK,Desktop,0.525
U03812,2025-07-25,Paid Social,23.17,UK,Desktop,0.784
U03813,2025-04-16,Email,4.41,USA,Mobile,0.307
U03814,2025-09-14,Content/SEO,0.0,USA,Mobile,0.13
U03815,2026-02-22,Referral,3.71,India,Desktop,0.227
U03816,2026-05-16,Content/SEO,0.0,UK,Desktop,0.243
U03817,2025-03-15,Organic Search,0.0,India,Desktop,0.777
U03818,2026-07-28,Affiliate,34.71,USA,Mobile,0.084
U03819,2026-05-14,Paid Search,39.74,USA,Desktop,0.747
U03820,2026-03-31,Paid Search,38.39,India,Tablet,0.083
U03821,2026-01-23,Affiliate,15.91,India,Desktop,0.235
U03822,2025-04-09,Affiliate,11.99,India,Desktop,0.42
U03823,2026-04-01,Organic Search,0.0,India,Desktop,0.362
U03824,2026-07-02,Affiliate,37.52,India,Mobile,0.168
U03825,2026-03-25,Paid Social,21.66,USA,Mobile,0.824
U03826,2026-01-18,Content/SEO,0.0,USA,Desktop,0.507
U03827,2025-11-13,Paid Search,57.58,UK,Desktop,0.075
U03828,2025-03-16,Paid Search,33.43,UK,Desktop,0.707
U03829,2025-05-28,Organic Search,0.0,USA,Mobile,0.245
U03830,2025-06-23,Content/SEO,0.0,Australia,Desktop,0.594
U03831,2026-01-18,Organic Search,0.0,UAE,Tablet,0.292
U03832,2025-05-15,Referral,5.53,Canada,Mobile,0.487
U03833,2026-05-08,Paid Search,31.43,Brazil,Desktop,0.277
U03834,2026-02-26,Email,4.33,India,Desktop,0.576
U03835,2025-09-25,Paid Search,52.99,India,Mobile,0.637
U03836,2025-08-20,Paid Social,37.46,India,Desktop,0.501
U03837,2026-05-15,Paid Social,50.46,Canada,Desktop,0.073
U03838,2025-08-16,Affiliate,20.24,India,Mobile,0.444
U03839,2026-03-18,Affiliate,13.03,Canada,Desktop,0.657
U03840,2026-05-26,Content/SEO,0.0,USA,Mobile,0.306
U03841,2025-11-28,Paid Search,37.97,India,Desktop,0.092
U03842,2026-02-12,Content/SEO,0.0,India,Desktop,0.277
U03843,2025-07-05,Organic Search,0.0,USA,Desktop,0.344
U03844,2026-04-29,Email,4.23,USA,Desktop,0.441
U03845,2025-06-07,Paid Search,26.15,India,Mobile,0.148
U03846,2025-07-20,Paid Social,25.51,UAE,Desktop,0.156
U03847,2025-12-12,Referral,4.96,Germany,Mobile,0.093
U03848,2025-01-19,Paid Social,42.1,USA,Desktop,0.324
U03849,2025-08-16,Paid Search,24.56,USA,Mobile,0.631
U03850,2026-03-12,Paid Search,57.94,India,Mobile,0.429
U03851,2026-02-12,Organic Search,0.0,USA,Mobile,0.379
U03852,2026-07-31,Paid Search,37.18,Canada,Desktop,0.418
U03853,2025-07-08,Organic Search,0.0,USA,Desktop,0.31
U03854,2025-10-16,Organic Search,0.0,USA,Desktop,0.367
U03855,2026-07-02,Referral,7.05,Canada,Desktop,0.265
U03856,2026-04-04,Paid Social,22.3,USA,Desktop,0.329
U03857,2025-03-27,Content/SEO,0.0,USA,Mobile,0.233
U03858,2025-06-13,Content/SEO,0.0,India,Mobile,0.435
U03859,2026-02-08,Email,2.12,India,Mobile,0.236
U03860,2025-01-18,Organic Search,0.0,India,Desktop,0.207
U03861,2026-05-31,Paid Search,26.04,Germany,Mobile,0.321
U03862,2025-07-16,Paid Search,19.07,Canada,Desktop,0.475
U03863,2025-06-29,Organic Search,0.0,India,Desktop,0.706
U03864,2025-04-19,Paid Social,15.38,USA,Desktop,0.268
U03865,2025-03-30,Email,6.56,India,Desktop,0.302
U03866,2025-06-05,Paid Social,32.22,USA,Desktop,0.607
U03867,2025-03-13,Content/SEO,0.0,Canada,Desktop,0.549
U03868,2025-12-03,Referral,5.77,UK,Mobile,0.596
U03869,2025-06-18,Referral,1.37,UAE,Mobile,0.163
U03870,2026-02-07,Paid Social,9.29,Canada,Mobile,0.798
U03871,2025-09-23,Organic Search,0.0,Brazil,Desktop,0.436
U03872,2026-06-25,Affiliate,23.2,Canada,Mobile,0.114
U03873,2025-10-09,Paid Social,40.37,USA,Desktop,0.411
U03874,2025-10-21,Email,5.55,Canada,Mobile,0.095
U03875,2026-07-23,Organic Search,0.0,Germany,Desktop,0.486
U03876,2025-10-25,Paid Social,6.61,Germany,Mobile,0.34
U03877,2025-09-29,Paid Social,33.53,USA,Desktop,0.888
U03878,2025-07-24,Organic Search,0.0,Australia,Desktop,0.181
U03879,2026-05-07,Paid Search,29.66,India,Desktop,0.599
U03880,2026-03-07,Paid Search,44.51,Germany,Desktop,0.592
U03881,2026-06-13,Paid Social,30.49,Germany,Mobile,0.435
U03882,2026-04-30,Referral,8.3,India,Mobile,0.483
U03883,2025-04-23,Email,6.26,USA,Mobile,0.593
U03884,2025-04-29,Organic Search,0.0,USA,Desktop,0.574
U03885,2025-10-13,Referral,5.32,Australia,Mobile,0.452
U03886,2025-11-24,Paid Social,16.48,UAE,Desktop,0.68
U03887,2025-07-05,Paid Search,40.32,USA,Desktop,0.46
U03888,2026-08-04,Paid Search,42.55,India,Desktop,0.134
U03889,2026-03-02,Affiliate,27.82,USA,Desktop,0.517
U03890,2026-05-19,Organic Search,0.0,Brazil,Desktop,0.511
U03891,2026-02-08,Email,3.73,India,Desktop,0.178
U03892,2026-03-10,Content/SEO,0.0,Canada,Desktop,0.357
U03893,2025-05-17,Paid Social,31.64,India,Desktop,0.614
U03894,2025-09-04,Paid Search,23.4,Australia,Desktop,0.237
U03895,2026-04-03,Organic Search,0.0,Brazil,Mobile,0.074
U03896,2026-04-26,Organic Search,0.0,Canada,Desktop,0.482
U03897,2025-01-29,Paid Social,16.06,UK,Mobile,0.52
U03898,2026-04-08,Paid Search,43.92,USA,Tablet,0.163
U03899,2025-11-07,Content/SEO,0.0,India,Desktop,0.431
U03900,2025-12-11,Organic Search,0.0,India,Desktop,0.186
U03901,2025-09-07,Content/SEO,0.0,India,Mobile,0.951
U03902,2025-12-23,Paid Search,50.88,UAE,Mobile,0.162
U03903,2025-12-25,Paid Social,18.7,Australia,Desktop,0.336
U03904,2025-03-14,Affiliate,22.49,USA,Mobile,0.642
U03905,2025-04-10,Paid Search,29.92,India,Tablet,0.224
U03906,2026-05-29,Paid Search,39.37,Germany,Desktop,0.273
U03907,2026-02-21,Organic Search,0.0,USA,Desktop,0.061
U03908,2026-04-14,Organic Search,0.0,USA,Mobile,0.583
U03909,2025-11-19,Content/SEO,0.0,USA,Mobile,0.592
U03910,2025-05-30,Email,5.47,Germany,Desktop,0.087
U03911,2025-11-02,Paid Social,15.01,USA,Desktop,0.772
U03912,2025-08-05,Affiliate,15.9,UAE,Mobile,0.07
U03913,2025-10-24,Content/SEO,0.0,USA,Mobile,0.721
U03914,2025-11-12,Organic Search,0.0,USA,Desktop,0.142
U03915,2025-10-05,Paid Search,33.19,UK,Mobile,0.091
U03916,2025-11-02,Paid Search,29.44,India,Mobile,0.12
U03917,2026-03-22,Paid Search,26.32,Brazil,Desktop,0.437
U03918,2025-09-20,Email,1.22,Brazil,Desktop,0.225
U03919,2026-06-17,Paid Search,11.15,UK,Desktop,0.272
U03920,2026-05-29,Organic Search,0.0,USA,Mobile,0.201
U03921,2026-04-21,Organic Search,0.0,UAE,Desktop,0.67
U03922,2025-05-19,Paid Social,45.88,UAE,Mobile,0.116
U03923,2025-11-23,Paid Social,47.52,USA,Desktop,0.18
U03924,2025-10-07,Referral,1.58,India,Desktop,0.317
U03925,2025-11-09,Email,2.01,USA,Mobile,0.374
U03926,2025-01-31,Paid Search,34.01,UK,Mobile,0.257
U03927,2026-03-24,Paid Social,28.36,Canada,Mobile,0.578
U03928,2025-10-15,Organic Search,0.0,USA,Desktop,0.487
U03929,2025-07-03,Affiliate,22.27,USA,Desktop,0.207
U03930,2026-07-13,Organic Search,0.0,India,Mobile,0.637
U03931,2025-07-06,Organic Search,0.0,USA,Desktop,0.416
U03932,2026-06-11,Referral,5.31,India,Tablet,0.491
U03933,2025-06-02,Referral,3.37,India,Desktop,0.627
U03934,2025-08-30,Email,2.49,Canada,Desktop,0.315
U03935,2025-10-09,Paid Social,21.66,Germany,Desktop,0.61
U03936,2026-04-19,Affiliate,8.74,USA,Mobile,0.36
U03937,2026-02-13,Paid Search,24.97,USA,Desktop,0.288
U03938,2026-06-01,Organic Search,0.0,USA,Desktop,0.073
U03939,2025-07-19,Content/SEO,0.0,USA,Desktop,0.349
U03940,2026-07-13,Referral,4.33,India,Desktop,0.543
U03941,2026-06-09,Referral,4.4,Australia,Desktop,0.46
U03942,2025-07-11,Paid Social,43.26,USA,Mobile,0.814
U03943,2026-04-09,Paid Social,31.09,USA,Desktop,0.689
U03944,2025-09-26,Content/SEO,0.0,Brazil,Desktop,0.553
U03945,2026-03-17,Email,4.37,USA,Mobile,0.206
U03946,2025-12-07,Paid Social,27.48,UK,Mobile,0.348
U03947,2026-06-20,Referral,4.19,India,Desktop,0.483
U03948,2026-02-25,Organic Search,0.0,India,Mobile,0.105
U03949,2026-07-02,Affiliate,16.03,USA,Desktop,0.789
U03950,2026-02-23,Paid Social,13.23,USA,Desktop,0.398
U03951,2025-12-16,Paid Search,29.25,Brazil,Desktop,0.325
U03952,2026-01-19,Paid Social,33.77,UAE,Desktop,0.54
U03953,2025-04-19,Email,0.0,India,Desktop,0.466
U03954,2025-09-24,Affiliate,15.81,UAE,Desktop,0.685
U03955,2025-12-30,Email,5.3,USA,Desktop,0.235
U03956,2025-11-04,Content/SEO,0.0,India,Desktop,0.69
U03957,2026-06-06,Organic Search,0.0,Australia,Desktop,0.523
U03958,2025-06-23,Content/SEO,0.0,India,Desktop,0.293
U03959,2026-04-08,Affiliate,17.03,UK,Desktop,0.326
U03960,2025-02-28,Organic Search,0.0,USA,Mobile,0.485
U03961,2025-01-11,Referral,3.28,Australia,Mobile,0.328
U03962,2026-01-17,Organic Search,0.0,UAE,Desktop,0.463
U03963,2025-10-10,Email,0.0,USA,Tablet,0.577
U03964,2025-09-03,Affiliate,18.29,USA,Mobile,0.535
U03965,2025-09-02,Affiliate,21.75,Brazil,Desktop,0.567
U03966,2026-06-17,Organic Search,0.0,Brazil,Desktop,0.186
U03967,2026-03-11,Paid Search,21.26,UK,Desktop,0.611
U03968,2026-05-29,Affiliate,27.81,UK,Tablet,0.186
U03969,2026-04-17,Organic Search,0.0,India,Desktop,0.251
U03970,2025-11-11,Email,4.44,Canada,Mobile,0.355
U03971,2025-03-29,Affiliate,30.63,USA,Mobile,0.818
U03972,2025-09-01,Referral,6.4,India,Desktop,0.173
U03973,2025-09-11,Email,3.77,USA,Tablet,0.403
U03974,2025-05-05,Paid Search,27.99,Brazil,Desktop,0.639
U03975,2025-09-24,Content/SEO,0.0,UAE,Desktop,0.499
U03976,2026-07-20,Paid Social,20.86,Germany,Mobile,0.613
U03977,2025-04-14,Organic Search,0.0,USA,Desktop,0.566
U03978,2025-08-27,Organic Search,0.0,UK,Desktop,0.103
U03979,2025-07-31,Referral,3.2,USA,Desktop,0.166
U03980,2025-12-10,Content/SEO,0.0,India,Desktop,0.061
U03981,2025-11-13,Affiliate,15.25,Brazil,Desktop,0.6
U03982,2026-02-04,Paid Search,17.13,UAE,Desktop,0.435
U03983,2026-04-14,Email,3.64,USA,Desktop,0.654
U03984,2025-07-09,Referral,2.89,Brazil,Mobile,0.787
U03985,2025-09-03,Content/SEO,0.0,Canada,Desktop,0.271
U03986,2025-09-26,Organic Search,0.0,UAE,Desktop,0.388
U03987,2026-03-25,Referral,5.44,India,Mobile,0.878
U03988,2025-08-15,Referral,6.79,Australia,Tablet,0.221
U03989,2025-07-08,Paid Social,11.58,UK,Mobile,0.045
U03990,2026-01-13,Paid Search,14.52,Canada,Desktop,0.597
U03991,2025-04-23,Paid Search,39.46,India,Desktop,0.56
U03992,2025-12-10,Email,4.92,UAE,Desktop,0.209
U03993,2025-04-08,Organic Search,0.0,Australia,Desktop,0.181
U03994,2026-01-24,Paid Social,28.24,UK,Mobile,0.346
U03995,2026-01-10,Organic Search,0.0,Canada,Mobile,0.259
U03996,2025-07-18,Referral,5.93,Australia,Desktop,0.352
U03997,2026-04-15,Paid Social,22.0,Brazil,Desktop,0.773
U03998,2025-08-27,Referral,4.57,UK,Mobile,0.478
U03999,2025-01-17,Affiliate,8.97,UK,Desktop,0.164
U04000,2025-03-20,Content/SEO,0.0,India,Mobile,0.69
